id;description;neighbourhood;apart_type_id;price;minimum_nights
42988775;Perfect apartments next to Arapiles.;Arapiles;1;59;5
42988815;Perfect apartments next to Gaztambide.;Gaztambide;1;70;5
42991270;Perfect apartments next to Justicia.;Justicia;1;104;2
42999204;Perfect apartments next to Vista Alegre.;Vista Alegre;2;15;1
43007406;Perfect apartments next to Palacio.;Palacio;2;30;1
43017763;Perfect apartments next to Sol.;Sol;2;27;1
43017946;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;2;23;29
43019739;Perfect apartments next to Palacio.;Palacio;2;135;1
43020415;Perfect apartments next to Vallehermoso.;Vallehermoso;1;40;3
43023314;Perfect apartments next to Recoletos.;Recoletos;1;70;3
43029440;Perfect apartments next to Nueva España.;Nueva España;1;40;1
43041024;Perfect apartments next to Arapiles.;Arapiles;2;16;7
43041083;Perfect apartments next to Ibiza.;Ibiza;2;23;7
43043215;Perfect apartments next to Opañel.;Opañel;1;40;3
43049062;Perfect apartments next to Cortes.;Cortes;2;18;1
43069621;Perfect apartments next to Sol.;Sol;1;142;2
43074569;Perfect apartments next to Canillejas.;Canillejas;2;15;1
43076404;Perfect apartments next to Palacio.;Palacio;1;61;5
43077406;Perfect apartments next to Abrantes.;Abrantes;2;24;5
43078553;Perfect apartments next to Jerónimos.;Jerónimos;4;0;1
43100069;Perfect apartments next to Vista Alegre.;Vista Alegre;1;79;4
43102008;Perfect apartments next to Universidad.;Universidad;1;54;3
43102039;Perfect apartments next to Palacio.;Palacio;1;60;3
43102702;Perfect apartments next to Arapiles.;Arapiles;2;26;1
43102757;Perfect apartments next to Arapiles.;Arapiles;2;25;1
43102979;Perfect apartments next to Recoletos.;Recoletos;1;62;30
43104354;Perfect apartments next to Numancia.;Numancia;1;57;1
43104791;Perfect apartments next to Recoletos.;Recoletos;1;45;30
43109606;Perfect apartments next to Sol.;Sol;1;140;1
43119993;Perfect apartments next to Ventas.;Ventas;1;42;3
43120431;Perfect apartments next to El Viso.;El Viso;1;72;5
43121282;Perfect apartments next to Palacio.;Palacio;1;85;2
43124641;Perfect apartments next to Fontarrón.;Fontarrón;2;30;1
43129026;Perfect apartments next to Justicia.;Justicia;1;71;30
43129215;Perfect apartments next to Justicia.;Justicia;1;130;30
43129440;Perfect apartments next to Justicia.;Justicia;1;62;30
43129630;Perfect apartments next to Recoletos.;Recoletos;1;103;30
43129759;Perfect apartments next to Castellana.;Castellana;1;173;30
43130549;Perfect apartments next to Cortes.;Cortes;1;72;30
43131345;Perfect apartments next to Universidad.;Universidad;1;69;30
43131424;Perfect apartments next to Universidad.;Universidad;1;92;30
43131537;Perfect apartments next to Argüelles.;Argüelles;1;65;30
43132436;Perfect apartments next to Castellana.;Castellana;1;98;30
43137284;Perfect apartments next to Nueva España.;Nueva España;1;87;30
43138192;Perfect apartments next to Marroquina.;Marroquina;2;24;1
43139528;Perfect apartments next to Almagro.;Almagro;1;44;3
43144530;Perfect apartments next to Puerta del Angel.;Puerta del Angel;2;20;1
43148888;Perfect apartments next to Palomas.;Palomas;2;40;1
43153873;Perfect apartments next to Palacio.;Palacio;1;45;30
43154637;Perfect apartments next to Palomas.;Palomas;2;70;1
43167862;Perfect apartments next to Universidad.;Universidad;3;15;1
43168008;Perfect apartments next to Universidad.;Universidad;2;41;1
43168012;Perfect apartments next to Sol.;Sol;3;19;1
43168036;Perfect apartments next to Sol.;Sol;1;68;1
43168041;Perfect apartments next to Universidad.;Universidad;2;69;1
43168045;Perfect apartments next to Sol.;Sol;1;65;1
43168049;Perfect apartments next to Sol.;Sol;2;58;1
43175100;Perfect apartments next to Palacio.;Palacio;2;18;1
43175220;Perfect apartments next to Sol.;Sol;2;18;1
43175256;Perfect apartments next to Embajadores.;Embajadores;1;55;28
43175299;Perfect apartments next to Sol.;Sol;2;18;1
43175422;Perfect apartments next to Sol.;Sol;2;18;1
43175441;Perfect apartments next to Embajadores.;Embajadores;1;55;28
43175472;Perfect apartments next to Palacio.;Palacio;2;18;1
43175514;Perfect apartments next to Palacio.;Palacio;2;18;1
43175548;Perfect apartments next to Palacio.;Palacio;2;18;1
43175576;Perfect apartments next to Palacio.;Palacio;2;18;1
43175609;Perfect apartments next to Palacio.;Palacio;2;16;1
43175665;Perfect apartments next to Sol.;Sol;2;18;1
43175705;Perfect apartments next to Sol.;Sol;2;16;1
43175733;Perfect apartments next to Sol.;Sol;2;16;1
43175804;Perfect apartments next to Sol.;Sol;2;16;1
43176252;Perfect apartments next to Almagro.;Almagro;1;79;7
43177408;Perfect apartments next to Nueva España.;Nueva España;1;72;30
43177761;Perfect apartments next to Almagro.;Almagro;1;71;30
43177839;Perfect apartments next to Almagro.;Almagro;1;108;30
43182709;Perfect apartments next to Lista.;Lista;1;81;30
43182824;Perfect apartments next to Justicia.;Justicia;1;28;30
43183038;Perfect apartments next to Sol.;Sol;1;116;3
43183603;Perfect apartments next to Almagro.;Almagro;1;62;30
43183703;Perfect apartments next to Castilla.;Castilla;1;98;28
43183782;Perfect apartments next to Pinar del Rey.;Pinar del Rey;2;45;1
43183957;Perfect apartments next to Castellana.;Castellana;1;135;30
43186094;Perfect apartments next to Recoletos.;Recoletos;1;180;2
43191453;Perfect apartments next to Embajadores.;Embajadores;2;43;1
43193627;Perfect apartments next to Recoletos.;Recoletos;1;108;30
43194920;Perfect apartments next to Cortes.;Cortes;1;200;2
43196114;Perfect apartments next to Lista.;Lista;1;62;30
43196855;Perfect apartments next to Goya.;Goya;1;195;28
43197574;Perfect apartments next to Opañel.;Opañel;2;25;1
43201596;Perfect apartments next to Recoletos.;Recoletos;1;290;3
43201929;Perfect apartments next to Recoletos.;Recoletos;1;218;3
43202959;Perfect apartments next to Embajadores.;Embajadores;1;57;1
43203656;Perfect apartments next to Cortes.;Cortes;1;299;3
43206188;Perfect apartments next to Peñagrande.;Peñagrande;2;23;1
43212380;Perfect apartments next to Cortes.;Cortes;1;186;3
43212528;Perfect apartments next to Universidad.;Universidad;1;75;30
43212772;Perfect apartments next to Recoletos.;Recoletos;1;270;30
43212964;Perfect apartments next to Castellana.;Castellana;1;256;3
43218869;Perfect apartments next to Costillares.;Costillares;2;35;1
43220689;Perfect apartments next to Embajadores.;Embajadores;1;52;25
43222717;Perfect apartments next to Ibiza.;Ibiza;1;60;30
43228871;Perfect apartments next to Embajadores.;Embajadores;2;83;1
43231655;Perfect apartments next to Universidad.;Universidad;1;46;2
43234442;Perfect apartments next to Palacio.;Palacio;1;200;3
43235695;Perfect apartments next to Nueva España.;Nueva España;1;103;30
43235712;Perfect apartments next to Almagro.;Almagro;1;94;28
43236713;Perfect apartments next to Sol.;Sol;1;107;2
43237035;Perfect apartments next to Palacio.;Palacio;1;79;2
43237130;Perfect apartments next to Lucero.;Lucero;2;20;30
43237566;Perfect apartments next to Gaztambide.;Gaztambide;1;500;1
43242473;Perfect apartments next to Castellana.;Castellana;1;137;30
43243355;Perfect apartments next to Lista.;Lista;1;141;30
43243526;Perfect apartments next to Almagro.;Almagro;1;108;30
43243754;Perfect apartments next to Recoletos.;Recoletos;1;112;30
43244193;Perfect apartments next to Palacio.;Palacio;1;105;30
43244291;Perfect apartments next to Universidad.;Universidad;1;87;30
43244647;Perfect apartments next to Ibiza.;Ibiza;1;92;30
43245500;Perfect apartments next to Castellana.;Castellana;1;130;30
43253863;Perfect apartments next to Recoletos.;Recoletos;1;232;30
43254885;Perfect apartments next to Trafalgar.;Trafalgar;1;92;30
43255172;Perfect apartments next to Lista.;Lista;1;62;30
43255505;Perfect apartments next to Castellana.;Castellana;1;108;30
43255738;Perfect apartments next to Recoletos.;Recoletos;1;227;30
43265285;Perfect apartments next to Lista.;Lista;1;151;30
43265777;Perfect apartments next to Prosperidad.;Prosperidad;1;100;7
43268447;Perfect apartments next to Acacias.;Acacias;1;50;29
43272953;Perfect apartments next to Cortes.;Cortes;1;47;7
43275775;Perfect apartments next to Palacio.;Palacio;1;105;7
43282928;Perfect apartments next to Simancas.;Simancas;1;42;7
43283652;Perfect apartments next to Chopera.;Chopera;2;45;1
43284120;Perfect apartments next to Embajadores.;Embajadores;2;55;2
43284160;Perfect apartments next to Embajadores.;Embajadores;2;55;1
43296322;Perfect apartments next to Trafalgar.;Trafalgar;1;89;30
43296418;Perfect apartments next to Justicia.;Justicia;1;114;30
43297050;Perfect apartments next to Trafalgar.;Trafalgar;1;92;30
43299387;Perfect apartments next to Palos de Moguer.;Palos de Moguer;2;70;1
43306036;Perfect apartments next to Sol.;Sol;1;72;1
43306077;Perfect apartments next to Sol.;Sol;1;79;1
43306111;Perfect apartments next to Sol.;Sol;1;84;1
43306127;Perfect apartments next to Sol.;Sol;1;88;1
43306241;Perfect apartments next to Timón.;Timón;1;96;1
43309655;Perfect apartments next to Palacio.;Palacio;1;40;60
43313217;Perfect apartments next to Ibiza.;Ibiza;2;20;7
43314435;Perfect apartments next to Portazgo.;Portazgo;2;17;1
43314497;Perfect apartments next to Embajadores.;Embajadores;1;213;1
43314567;Perfect apartments next to Palomeras Bajas.;Palomeras Bajas;2;17;1
43316450;Perfect apartments next to Argüelles.;Argüelles;1;72;30
43316959;Perfect apartments next to Valdeacederas.;Valdeacederas;2;28;7
43317501;Perfect apartments next to Universidad.;Universidad;1;150;2
43318223;Perfect apartments next to Embajadores.;Embajadores;1;105;4
43323947;Perfect apartments next to Arapiles.;Arapiles;2;14;7
43323968;Perfect apartments next to Pilar.;Pilar;2;50;1
43331911;Perfect apartments next to Justicia.;Justicia;1;37;1
43333375;Perfect apartments next to Embajadores.;Embajadores;1;47;1
43334487;Perfect apartments next to Valverde.;Valverde;1;128;2
43338607;Perfect apartments next to Universidad.;Universidad;1;100;1
43338866;Perfect apartments next to Trafalgar.;Trafalgar;1;70;1
43338907;Perfect apartments next to Pueblo Nuevo.;Pueblo Nuevo;2;15;25
43339079;Perfect apartments next to Universidad.;Universidad;1;60;2
43353471;Perfect apartments next to Lista.;Lista;1;135;30
43353719;Perfect apartments next to Universidad.;Universidad;1;162;30
43354384;Perfect apartments next to Castellana.;Castellana;1;71;30
43354636;Perfect apartments next to Lista.;Lista;1;108;30
43354650;Perfect apartments next to Embajadores.;Embajadores;1;54;1
43355849;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;1;50;30
43355973;Perfect apartments next to Valverde.;Valverde;1;40;2
43356379;Perfect apartments next to Universidad.;Universidad;2;23;1
43365900;Perfect apartments next to Opañel.;Opañel;2;15;2
43372274;Perfect apartments next to Recoletos.;Recoletos;1;300;7
43372405;Perfect apartments next to Pilar.;Pilar;1;33;7
43377770;Perfect apartments next to Embajadores.;Embajadores;1;30;15
43378357;Perfect apartments next to Embajadores.;Embajadores;2;66;1
43378495;Perfect apartments next to Embajadores.;Embajadores;2;79;1
43378545;Perfect apartments next to Embajadores.;Embajadores;2;79;1
43378596;Perfect apartments next to Embajadores.;Embajadores;2;101;1
43378657;Perfect apartments next to Embajadores.;Embajadores;2;131;1
43380722;Perfect apartments next to Hispanoamérica.;Hispanoamérica;1;107;1
43382250;Perfect apartments next to Comillas.;Comillas;2;60;1
43386681;Perfect apartments next to Palacio.;Palacio;1;89;1
43386960;Perfect apartments next to Justicia.;Justicia;1;47;1
43387092;Perfect apartments next to Embajadores.;Embajadores;1;90;31
43387872;Perfect apartments next to Palacio.;Palacio;1;65;15
43388457;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;1;77;1
43388604;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;1;56;1
43388615;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;1;56;1
43390338;Perfect apartments next to Fontarrón.;Fontarrón;2;25;1
43394612;Perfect apartments next to Portazgo.;Portazgo;2;376;1
43394667;Perfect apartments next to Universidad.;Universidad;2;15;28
43398048;Perfect apartments next to Universidad.;Universidad;1;25;14
43401530;Perfect apartments next to Goya.;Goya;2;29;7
43405124;Perfect apartments next to Valverde.;Valverde;2;60;2
43408615;Perfect apartments next to Adelfas.;Adelfas;1;38;30
43410217;Perfect apartments next to Lista.;Lista;1;76;30
43410271;Perfect apartments next to Justicia.;Justicia;1;92;30
43410329;Perfect apartments next to Ibiza.;Ibiza;2;25;1
43410755;Perfect apartments next to Recoletos.;Recoletos;1;92;30
43410947;Perfect apartments next to Universidad.;Universidad;1;130;1
43418178;Perfect apartments next to Universidad.;Universidad;1;63;31
43427134;Perfect apartments next to Recoletos.;Recoletos;1;135;30
43427459;Perfect apartments next to Palomeras Bajas.;Palomeras Bajas;2;30;1
43427912;Perfect apartments next to Recoletos.;Recoletos;1;119;30
43428373;Perfect apartments next to Argüelles.;Argüelles;1;78;2
43428538;Perfect apartments next to Sol.;Sol;1;88;1
43428557;Perfect apartments next to Sol.;Sol;1;84;1
43428587;Perfect apartments next to Sol.;Sol;1;79;1
43429443;Perfect apartments next to Sol.;Sol;1;72;1
43429463;Perfect apartments next to Universidad.;Universidad;1;72;1
43429626;Perfect apartments next to Recoletos.;Recoletos;1;87;30
43429734;Perfect apartments next to Cortes.;Cortes;1;71;30
43429870;Perfect apartments next to Embajadores.;Embajadores;1;46;1
43430860;Perfect apartments next to Prosperidad.;Prosperidad;1;49;4
43437360;Perfect apartments next to Trafalgar.;Trafalgar;2;30;3
43449569;Perfect apartments next to Universidad.;Universidad;1;45;5
43450672;Perfect apartments next to Embajadores.;Embajadores;2;30;28
43459192;Perfect apartments next to Goya.;Goya;1;45;1
43463808;Perfect apartments next to San Diego.;San Diego;1;40;30
43464273;Perfect apartments next to Universidad.;Universidad;1;160;2
43468893;Perfect apartments next to Palacio.;Palacio;2;44;2
43468974;Perfect apartments next to Sol.;Sol;2;44;3
43472488;Perfect apartments next to Recoletos.;Recoletos;1;76;30
43474749;Perfect apartments next to Delicias.;Delicias;1;300;30
43475332;Perfect apartments next to Cortes.;Cortes;2;70;5
43475431;Perfect apartments next to Embajadores.;Embajadores;1;150;2
43477162;Perfect apartments next to Universidad.;Universidad;1;50;2
43481699;Perfect apartments next to Castellana.;Castellana;1;293;3
43482575;Perfect apartments next to Universidad.;Universidad;1;134;1
43483624;Perfect apartments next to Sol.;Sol;2;17;29
43484662;Perfect apartments next to Sol.;Sol;2;17;29
43485238;Perfect apartments next to Sol.;Sol;2;22;29
43485439;Perfect apartments next to Trafalgar.;Trafalgar;2;50;1
43485513;Perfect apartments next to Sol.;Sol;2;22;29
43485696;Perfect apartments next to Cortes.;Cortes;2;30;7
43488488;Perfect apartments next to Legazpi.;Legazpi;2;48;5
43488724;Perfect apartments next to Castillejos.;Castillejos;1;88;28
43494115;Perfect apartments next to Hispanoamérica.;Hispanoamérica;2;40;7
43495129;Perfect apartments next to Recoletos.;Recoletos;1;40;24
43495790;Perfect apartments next to Cortes.;Cortes;2;17;28
43498711;Perfect apartments next to Trafalgar.;Trafalgar;2;25;60
43501816;Perfect apartments next to Cortes.;Cortes;2;17;29
43502287;Perfect apartments next to Universidad.;Universidad;2;22;30
43502450;Perfect apartments next to Embajadores.;Embajadores;2;24;30
43502645;Perfect apartments next to Embajadores.;Embajadores;2;24;30
43504077;Perfect apartments next to Recoletos.;Recoletos;1;259;30
43506879;Perfect apartments next to Justicia.;Justicia;1;64;2
43507822;Perfect apartments next to Justicia.;Justicia;2;12;30
43511909;Perfect apartments next to Cortes.;Cortes;2;16;14
43511991;Perfect apartments next to Argüelles.;Argüelles;2;18;30
43512162;Perfect apartments next to Valdeacederas.;Valdeacederas;2;21;30
43512228;Perfect apartments next to Palacio.;Palacio;2;21;30
43512520;Perfect apartments next to Sol.;Sol;2;24;30
43518156;Perfect apartments next to Trafalgar.;Trafalgar;2;18;30
